,AK,AL,AR,CA,CO,CT,GA,IA,ID,IL,IN,KS,KY,LA,MA,ME,MI,MN,MO,MT,NC,NE,NH,NM,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
2014-01-01,3.007192,706.8760730000001,59.070190000000004,24.169638999999997,50.72632899999999,9.921668,23.718605999999998,0.156929,54.87682500000001,8.565211000000001,25.545219,1.011714,33.615123,107.404,43.377776000000004,125.940092,25.558807000000005,29.065941999999996,52.518942,62.857538,105.36503799999998,48.979146,40.099815,2.2764830000000003,146.191558,0.172068,48.072559999999996,2342.0482339999994,266.351178,0.38417599999999996,199.44828900000002,0.162051,243.457793,0.0,3.05562,13.995636999999997,46.63929399999999,884.0153310000002,28.658060999999996,119.91793299999999,2.5385169999999997
2014-02-01,2.7140479999999996,695.8827150000001,33.96988,21.165705,47.66551100000001,7.316320000000001,15.519937,0.126219,58.966049999999996,8.07311,18.142276000000003,0.813727,25.389598000000003,78.986,27.873107999999995,108.73220300000001,19.952607999999994,25.426758,25.653732,58.065518000000004,59.38179800000001,39.394183000000005,24.893101,2.1907219999999996,136.79303299999998,0.127163,28.867397,1985.1617179999998,130.728518,0.283295,76.102498,0.140127,204.955005,0.0,2.940506,9.405616,26.420306999999998,898.5301459999998,21.49653499999999,116.21100200000001,2.366471
2014-03-01,2.455058,488.605853,70.994148,27.710522000000005,54.397113000000004,6.65424,12.468224999999999,0.160222,155.972826,12.567509,29.414139,1.0329380000000001,21.626481,105.238,29.988684,98.38993200000003,47.038547000000015,38.25886200000001,38.431343,82.553281,50.292539000000005,50.006629999999994,23.218710999999995,3.4947489999999997,155.273947,0.37669,49.713455,3597.539854,280.766807,0.25765899999999997,112.32195800000002,0.193458,147.56296799999998,0.0,4.690840000000001,8.758610000000001,24.476974,2007.9862020000003,41.145923999999994,129.864279,4.023123
2014-04-01,2.631535,463.06646100000006,79.642461,41.252007000000006,51.688165,12.072567000000001,19.185160999999997,0.228775,159.44837500000003,11.432148,15.822843,1.474892,16.707421,110.43,44.979826,126.29137999999999,101.85491299999997,61.200703000000004,56.023799,107.37729700000001,49.61934899999999,71.402534,59.391535999999995,4.4768859999999995,153.42345,0.467511,47.277006,2781.730312,417.66932700000007,0.467462,111.17555699999997,0.28083800000000003,99.149933,0.0,6.009117999999999,11.915813,53.877289,1474.955838,36.261742999999996,96.82372899999999,8.181231
2014-05-01,2.3009139999999997,267.83016000000003,53.73137199999999,61.82326399999999,51.88471400000001,13.516143000000001,11.837217,0.204151,111.35018799999999,13.962629000000002,22.407653,1.316144,21.524731,133.519,53.333062,152.46023800000003,88.51159199999998,64.17887400000001,17.579436,100.444191,42.871354,63.717237000000004,59.201379,4.0727780000000005,157.639174,0.355788,33.099034,3002.567288,360.289804,0.523359,61.983653999999994,0.22803700000000002,88.73248,0.0,5.466702,11.437175000000002,61.175797,2039.9697589999998,37.466145999999995,108.11769,12.231804000000002
2014-06-01,2.1366980000000004,277.28456800000004,99.42511999999999,66.02083000000002,42.691913,8.815612000000002,9.637270000000001,0.20636600000000002,124.100573,12.537114,31.583441999999998,1.330422,20.24476,117.015,34.557694000000005,128.268279,26.225968999999996,58.50470100000002,31.651271,90.51638700000001,43.04602,64.40845,27.827249,4.03833,153.07583900000003,0.520169,120.62397999999999,2725.3527339999996,205.535416,0.341349,47.732428999999996,0.1995,81.47440899999998,0.0,5.420463,7.538816999999999,36.89186100000001,1720.7564899999998,47.118418000000005,53.865275000000004,17.189034
2014-07-01,2.0206039999999996,200.484594,85.515937,68.84770799999998,37.78409299999999,8.570735999999998,12.032427,0.237843,165.26905899999997,11.797097,42.463259,1.533352,17.301277,111.917,40.55320699999999,123.80474300000003,30.976191000000014,44.399398999999995,28.33871,101.18710399999999,37.549175999999996,74.232735,29.699878000000002,4.354457999999999,159.25681199999997,0.6380159999999999,72.242669,2170.293081,116.348905,0.331868,49.64993499999999,0.271566,87.92879299999998,0.0,5.844789,6.461822,25.996732,1092.6801359999997,58.721971999999994,31.063661,21.163739
2014-08-01,2.5123539999999998,203.10894,45.401902,56.776353999999984,14.582517,7.856743000000001,12.006964,0.25068,110.24405800000001,9.196975,26.747843,1.616115,20.236094,62.724,29.579552000000003,123.23197499999999,18.139915999999996,25.300092999999997,32.54644,66.441712,46.650971000000006,78.239435,25.000118999999998,3.000901,158.19911900000002,0.632885,48.701178999999996,1481.825399,109.68093200000003,0.304221,61.013979000000006,0.301175,147.128028,0.0,4.027971,7.183771000000001,21.409945000000004,712.1604040000001,46.060834,54.258952,14.586416999999999
2014-09-01,3.8851140000000006,206.42555,32.778634,37.98809800000001,37.447209,4.913554,9.81966,0.273793,71.25976799999998,9.426385,37.382048,1.765124,18.364948000000002,63.811,10.889181,87.96873399999998,21.44806,27.281184,25.678504,55.651509,39.789197,85.453271,6.6874899999999995,2.491082,142.10302499999997,0.608885,31.470550000000003,1559.975856,54.275588,0.190258,44.795609000000006,0.374421,117.441022,0.0,3.343664,6.104281000000001,8.423952000000002,630.022227,52.804109000000004,58.630181,10.158477000000001
2014-10-01,2.8290480000000002,372.561794,48.382011000000006,32.84554099999999,7.913859,6.163426,10.500638,0.28351499999999996,54.40448299999999,9.188195,41.570665999999996,1.827799,21.682727,71.926,26.262938000000002,94.25586200000001,30.520516000000004,25.283069000000005,16.468087999999998,69.288278,46.293126,88.48751499999999,22.237128000000002,2.046078,149.528271,0.369975,76.373182,1659.6069409999998,82.46752000000001,0.238654,39.440895000000005,0.39104300000000003,178.351914,0.0,2.7463559999999996,5.601462,27.159685000000003,673.1158230000001,47.256699999999995,76.767421,5.511576
2014-11-01,2.913064,397.803608,31.108904000000003,26.551859,0.880726,6.714005,9.412962000000002,0.228912,52.901596000000005,7.079124000000001,44.103771,1.475774,26.175096,56.458,32.102462,96.912291,39.646349,22.748839000000004,22.212332,73.11051499999999,36.704344999999996,71.44526300000001,25.530916,2.39702,158.58339600000002,0.36593200000000004,28.958394000000006,2158.916765,70.976309,0.259973,41.082388,0.315185,194.44478700000002,0.0,3.2174099999999997,4.1893959999999995,27.678273,933.2621639999999,48.236607000000014,107.23330300000002,2.046652
2014-12-01,3.324371,523.998684,41.857441,35.239473000000004,21.638851,9.857325999999999,11.853933000000001,0.15759499999999999,72.77235900000001,6.358503000000001,35.969841,1.015999,29.019744,70.61,49.672509999999996,123.41550099999998,57.26053199999998,25.558756,28.458402999999997,84.87667,41.606086999999995,49.186601,45.685678,2.8635129999999998,167.11961599999998,0.230918,36.166594,2812.529818,247.52869600000002,0.38168599999999997,53.179809,0.185859,186.93886799999999,0.0,3.8435610000000002,7.641809999999999,47.195891,1217.5271200000004,37.991951,122.092574,2.636959
2015-01-01,3.9800370000000003,640.2902260000001,55.04782800000001,35.097027000000004,43.940400000000004,6.669659,17.488618,0.55351,99.37890599999997,7.28007,32.552091,1.35996,28.726829000000002,83.588,40.149894999999994,131.51735299999999,32.204583,19.098879000000007,26.142404,87.296795,60.054174999999994,73.281829,33.731868000000006,4.3440460000000005,123.18452300000001,0.19641399999999998,27.811559000000003,3273.7622399999996,159.53867799999998,0.304996,68.832413,0.24351,207.31563600000004,0.101795,5.101178,34.909211000000006,31.276849000000002,1371.9799410000003,33.13333399999999,114.278622,2.7291930000000004
2015-02-01,3.346284,426.15097900000006,46.315807,31.735077999999998,28.297678,5.2945139999999995,14.889133,0.5287419999999999,142.243366,4.980558,28.268213,1.299112,23.22211,56.94,23.677842,112.46529900000002,18.734267,13.986923000000003,18.454331999999997,86.76069100000001,36.954251,70.002952,21.574575,4.147787999999999,102.96712100000003,0.34590899999999997,26.400045,3287.8905799999998,67.43599100000002,0.242112,45.18664199999999,0.210427,147.277879,0.006301,4.870715000000001,26.667273,20.718453999999998,1621.69349,35.738412,100.17292199999999,2.333947
2015-03-01,2.76615,629.5352479999999,103.69612199999999,29.903510999999995,24.666219,5.11986,13.835077000000002,0.621038,112.38573299999999,8.586831000000002,10.134083,1.525881,27.344019,87.059,24.836800000000004,110.45465900000002,58.09222099999999,28.409095999999998,51.836665,91.07399799999999,38.871373000000006,82.22245699999999,20.527039999999996,4.617225,117.08860199999997,0.06781999999999999,60.260871,3319.272742,299.60535200000004,0.234125,60.814732000000014,0.27693,233.380002,0.0634,5.421970999999999,35.61560199999999,21.918830000000003,1468.696532,14.413209,167.927412,3.9226509999999997
2015-04-01,3.349876,604.043394,105.40167100000001,32.655034,6.559482,8.261133,16.361266999999998,0.704032,151.33014300000005,8.825859999999999,9.126404,1.729794,30.061287,93.291,48.03337,115.62142100000003,79.79683600000001,35.617439999999995,67.96789199999999,95.682365,56.781996,93.2104,57.15753900000001,5.313673,127.63882899999997,0.099621,91.81734900000001,2098.4952330000006,434.44880700000004,0.377772,74.52547899999999,0.307895,171.66250900000003,0.10766500000000001,6.239804,44.73780099999999,53.852089000000014,967.1205559999997,15.770071999999999,150.840957,11.44366
2015-05-01,3.2519979999999995,200.75378700000002,48.353094999999996,41.68728100000001,28.237950000000005,6.282547000000001,12.038781,0.724191,117.99156299999999,11.54074,42.719779,1.779326,16.424338,88.088,30.055061000000002,109.97239800000001,0.13074499999999997,45.10347399999999,60.743286,96.95213199999999,32.540379,95.879445,33.96337199999999,5.311046,127.66866600000003,0.44399900000000003,97.25266400000001,1883.675319,159.66922799999998,0.287294,48.580093999999995,0.285939,56.337927,0.101052,6.236721,26.888799999999993,44.58092499999999,1150.8478280000002,51.363358999999996,97.05152900000002,13.972138
2015-06-01,2.816522,176.21734,47.409282,52.675830000000005,50.757623,8.425698,13.619162000000001,0.783616,128.92588299999997,12.879188999999998,33.626481,1.925332,14.614406,102.77,45.281105000000004,126.30870500000003,63.430049999999994,57.574656000000004,93.98363,95.39626999999999,32.464921999999994,103.746975,49.927451,5.415387000000001,133.75507600000003,0.317441,149.11707299999998,1484.3336410000004,217.69474199999996,0.38529800000000003,39.172633999999995,0.263654,85.33453999999999,0.123688,6.359246,21.38068,58.32270899999999,821.3866909999999,42.118289,81.452291,14.42934
2015-07-01,2.4808649999999997,329.647667,77.381477,65.56572100000002,31.504048,5.486495999999999,14.34486,0.845997,151.301552,13.050673000000002,22.683201,2.078601,26.980355,117.447,32.864957,97.195249,24.233773999999997,46.65536399999999,122.344436,60.085822,33.678958,112.005924,28.48068,4.937354999999999,150.707211,0.345981,144.778267,1263.240369,308.1880020000001,0.250891,38.428326999999996,0.284687,173.851874,0.036796999999999996,5.797897000000001,29.015331999999997,44.66077700000001,638.994874,35.590908,147.98974900000002,16.557029999999997
2015-08-01,2.900132,234.330248,108.841821,58.82627099999999,20.623425,4.174155000000001,13.834611,0.7411040000000001,107.69499499999999,10.929423000000002,39.016261,1.8208810000000002,23.102747,109.422,16.306956999999997,89.06864499999999,21.468054,29.226673999999996,97.69244599999999,46.187907,30.283878,98.118627,14.143306,3.945122,137.91954100000004,0.457891,101.08217599999999,1299.1886989999998,76.359148,0.190879,38.391408,0.306563,121.118334,0.034226,4.632726000000001,21.597678,18.000252,617.543448,49.891508,47.232205,15.377278
2015-09-01,3.540294,170.72654999999997,54.703432,49.612595000000006,22.398757,3.118323,12.457908,0.61388,85.143906,8.094534,32.921114,1.508294,15.067795,56.778,9.873205,69.654302,24.531215999999997,61.727180000000004,42.860079,46.648803,29.061105,81.274788,7.868384,3.4919350000000002,126.08102799999993,0.250738,31.113682,1624.274496,41.44939299999999,0.142597,32.079083,0.29861,95.654432,0.03726,4.1005519999999995,20.018584999999998,10.461540999999999,628.0753920000001,35.85498800000001,37.423181,11.11967
2015-10-01,3.570574,325.637151,24.592965,37.07699099999999,25.230289,4.565188,13.238719999999999,0.508923,57.238432000000024,5.20678,44.891748,1.250416,18.115237,42.435,18.557234,86.98626900000001,23.277600999999997,49.452574999999996,25.352040000000002,50.299956,58.207617000000006,67.37896,23.065699000000002,2.869402,132.459413,0.440504,12.232999,1618.290517,88.324957,0.208761,86.63031,0.261348,141.052479,0.01834,3.3695160000000004,45.92449,21.628864999999998,600.1870589999999,50.56319900000001,84.363184,4.052871
2015-11-01,4.459772,528.2842609999999,39.323662,21.329909999999984,1.550864,4.630812999999999,24.525239000000003,0.482342,59.75546899999999,9.432317999999999,52.354161999999995,1.185107,20.789355,45.032,29.216387,82.23906699999999,41.326187,56.090591999999994,34.39412600000001,57.215908999999996,98.37648100000001,63.8598,26.212840000000003,3.039644,140.81821800000003,0.70389,54.69284,2093.760302,153.869948,0.211762,173.36661,0.226948,158.26977499999998,0.050675,3.569429999999999,17.814451000000002,28.97342799999999,789.904566,69.06761700000001,122.146987,3.647922
2015-12-01,4.633496,757.3001489999999,52.045837999999996,32.602751,38.600265,6.812174,24.722624,0.610625,73.133052,11.747864,32.942463000000004,1.500296,29.326522,116.186,45.422187,108.136793,72.650466,70.792917,114.330664,63.945352,109.58486500000001,80.843843,41.650245999999996,3.952377,143.554772,0.480792,140.141475,2320.906862,210.20375399999998,0.311513,154.42426799999998,0.18448900000000001,251.43361299999998,0.064801,4.6412439999999995,60.89809700000001,48.35528099999999,968.2266230000002,48.73210499999999,121.304961,3.8943000000000003
2016-01-01,3.62672,872.346262,72.886701,43.57481700000001,57.032422999999994,6.158422,26.442426000000005,1.137652,75.63422799999998,12.554157,39.225002,3.900044,53.832114000000004,118.823,41.374644,116.78248899999998,46.797211,41.858219,151.214861,61.786558,126.14405899999998,90.13314499999998,39.837876,2.986654,149.05064100000004,0.40392700000000004,153.00972700000003,2573.0200549999995,285.91323399999993,0.232722,204.78359600000002,0.23699,247.79968399999998,0.233715,4.868839,48.732114,49.95396000000001,1091.2421449999997,52.89973599999999,119.39241899999999,2.305659
2016-02-01,2.991563,817.934839,82.315953,56.611692999999995,52.150096000000005,6.355828000000001,16.061907,0.716208,69.718367,10.435053,18.702366,2.455273,57.354697,113.159,40.492818,109.061955,67.58002099999999,27.338913,54.446092,61.92874,92.57590600000002,58.946524,43.79460799999999,2.763804,137.845469,0.12889699999999998,56.523347,2765.031159,361.538361,0.240179,91.933963,0.156378,243.249295,0.224335,4.505553,43.40364400000001,51.944381,1251.6843029999998,24.700901000000005,133.168599,1.7369409999999998
2016-03-01,3.8210159999999997,592.042968,113.283955,96.09564599999997,55.573764999999995,7.577005000000001,13.361892,0.6788500000000001,117.28217599999998,13.176148,28.243536,2.327202,64.47647,95.124,55.178403,118.269936,95.290755,63.94721,79.64099300000001,73.879839,62.156893,59.069268,57.2655,3.739484,150.07901399999997,0.25274,87.056703,3480.3242170000003,279.97265500000003,0.286326,77.13076999999998,0.158645,136.764849,0.254299,6.096106000000001,35.06879500000001,70.094124,1824.476773,39.378422,128.151665,2.1538739999999996
2016-04-01,2.399903,288.040451,89.434418,97.74515099999999,28.657579,7.48718,9.639866,0.630506,173.55140600000001,10.298872000000001,37.34376,2.161471,91.20947699999999,107.94,51.639797,119.69058499999996,77.53248500000001,47.47017499999999,28.603347999999997,86.61222000000001,27.729224000000002,62.776239000000004,55.120959,4.514161,148.443929,0.400726,73.395552,3098.1522619999996,202.05070099999998,0.282932,50.134208000000015,0.17314500000000002,55.883437,0.463149,7.358983,28.461074000000007,65.89834400000001,1695.6266670000002,51.717957999999996,93.459607,4.899455
2016-05-01,1.59125,126.601487,73.24409899999999,113.09245099999998,35.684914000000006,5.38347,8.100662999999999,0.6010209999999999,147.46092199999998,10.007543,28.478177,2.0603939999999996,70.090643,90.303,30.477766000000003,103.46616400000002,41.370146,38.04184299999999,39.319564,102.73685400000001,37.020258,42.00969800000001,37.640825,5.095279000000001,145.74013900000003,0.264355,128.757746,2591.3311519999997,237.334845,0.203435,58.562905,0.106921,35.589933,0.6513329999999999,8.30632,41.81381799999998,26.386129,1659.7789459999997,37.32797899999999,167.465585,13.655508
2016-06-01,1.842973,118.204358,111.41797599999998,116.50812800000001,51.364107,3.2453300000000005,7.630447000000001,0.781914,120.944519,10.501135999999999,41.800896,2.680523,64.499893,82.994,12.759094999999999,74.55810000000001,17.943728000000004,39.390544999999996,38.984891000000005,94.76986899999999,28.477932000000003,68.472987,15.495968000000001,4.547308,131.01718799999998,0.38637299999999997,126.35671099999999,1929.701917,107.201004,0.122637,35.81583,0.184151,56.893558,0.728666,7.413017,24.178534999999997,28.253833,1087.128309,51.776673,108.63123900000001,16.021783999999997
2016-07-01,2.389384,117.86019099999999,107.65201,119.31976299999998,44.09576,3.428746,6.590911999999999,0.9460660000000001,135.804058,10.793298,46.067671000000004,3.243262,127.78889699999999,97.144,10.138941999999998,82.84614700000002,13.586989,57.240880999999995,49.225553,69.91189800000001,30.931941000000002,89.23394400000001,11.994151,4.215571,127.65167699999999,0.383621,101.94513299999998,1493.71721,46.184234000000004,0.12956800000000002,36.52235400000001,0.24362899999999998,69.59515400000001,0.145804,6.872222,26.798662,20.251796000000002,733.8676680000001,54.17261599999999,109.644933,13.982183000000001
2016-08-01,3.464909,188.934949,85.12354699999999,100.32922,26.572988,2.9222410000000005,8.092599,0.928957,115.30367399999999,8.181901,46.662356,3.184607,125.62075200000001,93.97,9.262449,67.63866499999999,16.492484,55.286789999999996,48.112077,48.712846,35.202929,91.66001200000001,9.470327,3.398926,125.683065,0.445213,73.848005,1242.0319329999993,70.53681099999999,0.110428,32.646014,0.252393,109.58412000000001,0.20894200000000002,5.540926,25.575647999999997,15.844646000000001,619.4157100000001,57.19784699999999,82.632843,10.862262999999999
2016-09-01,4.5353699999999995,120.96206300000001,84.11031000000001,79.47819299999999,43.846622999999994,2.62584,6.57669,0.7142000000000001,69.80750900000001,6.482942,26.191585,2.448388,67.61891899999999,93.77,2.385712,67.831841,16.15718,59.12964000000001,20.982934999999998,47.58357900000001,24.329058999999997,70.051868,6.2617579999999995,2.787132,115.00164899999996,0.265995,94.685383,1547.215464,36.527496,0.09922700000000001,30.787919,0.19268100000000002,68.19277299999999,0.200417,4.543578999999999,20.755442000000006,5.6641070000000004,652.2557810000002,33.973053,41.903482000000004,6.6907700000000006
2016-10-01,4.520296999999999,113.302706,85.11703399999999,57.95987200000002,28.302602,2.6924140000000003,6.844889,0.5695309999999999,58.58903500000001,9.476867,38.492711,1.952441,107.829101,90.337,11.184605,63.144689999999976,29.72636,66.55115100000002,11.83059,61.40200299999999,30.744056000000004,55.07896399999999,9.106302,2.493263,122.35342700000002,0.392524,76.266748,1944.625961,95.022132,0.101743,33.454401,0.15109899999999998,63.664337,0.065881,4.0645169999999995,35.51066099999999,2.327918,849.1680130000001,50.128189000000006,85.63358,2.618343
2016-11-01,3.771266,110.92676399999999,26.792647000000002,54.841874,0.677234,3.4408849999999997,6.512747999999999,0.570678,59.402564,9.593350000000001,45.185022,1.956372,106.742349,56.444,25.101589,71.49030400000002,20.964261999999998,45.49804100000001,19.081118,84.88947999999999,16.396501999999998,59.295286,17.815544999999997,3.340287,135.57063699999998,0.454247,23.526591,2350.8702559999992,98.580836,0.13002699999999998,24.094752,0.164786,46.967297,0.15257099999999998,5.445335000000001,9.028827,9.410943999999997,972.376508,57.451517,70.249922,1.761467
2016-12-01,4.161349,246.023962,28.448349999999998,80.00619200000001,32.766909,4.995539,7.353961,0.632417,65.85854200000001,9.540733,29.871917999999997,2.1680230000000003,132.447688,63.015,37.68718,87.04877400000001,36.273379,61.22621199999999,23.716977999999997,80.42511400000001,17.849241000000003,62.817065,33.531181,3.6091309999999996,144.22816500000002,0.316382,19.203354000000004,2674.8461540000003,216.408691,0.188776,26.719288000000002,0.17318199999999997,102.382563,0.07388800000000001,5.883603000000001,16.85578,36.54281799999999,976.7221770000001,40.80710900000001,143.12212599999998,1.869753
2017-01-01,7.378669,503.66117,44.554824999999994,115.47446699999998,51.167398000000006,5.146607,13.997506,0.650566,124.63300900000003,9.267957999999998,30.282809999999998,3.41,82.07097900000001,57.830478,51.639208999999994,81.91899800000002,46.88304999999998,44.82838999999999,38.963083,71.14528700000001,41.417863999999994,71.603302,28.926371999999997,6.933654000000001,172.35380800000001,0.503889,51.790946,2937.5414750000004,187.50390899999996,0.155,75.72735200000002,0.129742,147.659807,0.722229,5.581208,28.688801,36.738584,1074.718881,57.90522300000001,131.519966,6.5902330000000005
2017-02-01,3.3854779999999995,335.034343,15.853800000000001,108.29388000000002,45.264810999999995,5.557285,11.270693999999999,0.794837,107.79222200000001,9.951083999999998,25.560908000000005,2.073,72.34876,35.013188,40.117782999999996,93.749195,50.898306000000005,45.916846,35.893549,61.53192200000001,27.941496,65.96235399999999,28.721983999999996,7.924173999999999,160.75454399999992,0.425319,31.35658,2863.6571350000004,280.42053599999997,0.132,35.279365,0.119519,106.98326199999998,0.678909,4.827057,19.049442,31.684189000000007,1301.040811,40.286275,110.83498900000001,5.699744000000001
2017-03-01,3.023212,449.728435,31.599665,136.14306000000002,42.826102999999996,8.326506000000002,11.608506,1.0520699999999998,144.02149000000003,11.381581,29.235208,1.805,104.52563999999998,45.382311,46.392948000000004,127.43209000000003,47.32014199999998,47.228326,36.734435000000005,82.01546299999998,15.027966999999999,67.507671,35.551867,6.933652,183.0756719999999,0.486458,40.642803,3408.583649,402.04469700000004,0.216,33.382625,0.122319,147.26309899999998,0.65476,6.433949999999999,18.561940999999997,28.304606999999997,2293.685065,48.96907800000001,118.335078,7.597145999999999
2017-04-01,5.109488,411.432494,106.62863300000001,133.30371499999998,49.707589,15.353173,10.187753,1.004434,141.344318,6.503502999999999,24.205191,1.84,76.00917299999999,98.045626,58.20462,144.708304,44.423670999999985,47.207556,40.51843,79.98146799999998,39.884007000000004,74.461599,49.64557699999999,10.895740000000002,171.0495899999999,0.40276100000000004,87.806217,3121.5524840000003,333.074224,0.364,111.81282599999999,0.134919,125.044947,0.526547,6.274388000000001,23.687476000000004,46.645810000000004,1985.2057809999997,46.80279399999999,144.272865,7.408737
2017-05-01,5.530755999999999,572.490281,45.739866,150.91657699999993,50.240356999999996,13.729318,11.341073,1.082012,142.982307,7.118688,23.618484,2.527,82.904807,54.507487999999995,63.232551,158.18603699999997,40.305184000000004,59.948693,75.850407,80.881673,86.93354699999999,139.391942,51.981948,18.819913,181.50029,0.392998,48.814989000000004,3203.0429150000004,385.22669899999994,0.394,123.714871,0.252569,162.71638000000002,0.606214,6.345007,32.212585000000004,52.180291000000004,1983.4430469999998,43.917505000000006,148.08296399999998,7.492122999999999
2017-06-01,3.2674760000000003,385.167212,102.76272900000001,136.77851999999996,59.192319000000005,6.996525999999999,11.444702999999999,0.984019,149.82296000000002,8.750914999999999,24.088364000000002,3.206,99.02551000000001,100.62921,40.617694,110.18452600000003,39.00680800000002,51.122755000000005,43.682049,84.92301,67.335724,80.27544999999999,39.69319300000001,16.838869,183.26484800000003,0.40081700000000003,90.11998,3090.035032999999,225.31654999999995,0.294,54.199346,0.145454,130.812328,0.6931,6.6620420000000005,32.622026999999996,59.881404,1926.7113020000002,42.022777000000005,119.085848,7.8664760000000005
2017-07-01,2.737648,361.257424,128.375641,132.91195100000007,46.917381999999996,5.093863,11.847413000000001,0.994907,160.093608,9.261408,24.799602,3.832,127.3677,123.82925,21.810449000000002,104.801396,42.988617000000005,44.37728,51.520531999999996,90.914899,36.794509,94.680401,33.10543799999999,9.905217,190.250164,0.412651,110.89712399999998,1800.18299,193.85242399999998,0.261,41.728282,0.171555,139.708617,0.80314,7.132093,37.057034,48.65157699999999,1038.3842359999999,41.702619,102.537373,8.421508
2017-08-01,4.0521899999999995,336.825898,106.703315,118.62165799999998,11.012298999999999,3.7262049999999998,11.355288,0.822057,143.53040600000006,9.961581999999998,25.577598000000002,2.52,118.94928300000001,100.33344,16.008278,69.42520599999999,43.772544,43.40048699999999,37.551801999999995,81.566165,36.925547,69.009763,20.659453,8.914695,182.77566700000006,0.425597,89.855105,1228.685985,141.22658599999997,0.113,11.143347000000004,0.12504099999999999,130.35662699999997,0.6074579999999999,6.3987039999999995,33.674184999999994,26.166449000000004,631.1244620000002,43.19983399999999,83.81431899999998,7.555528999999999
2017-09-01,3.4905,273.52106699999996,78.03959599999999,86.493414,7.308447,2.3736189999999997,10.006713,0.474996,113.91977400000003,7.584686,22.984276,1.361,103.941339,87.19806200000001,13.141569,53.47617399999999,44.43467099999999,38.500215000000004,28.604877000000002,64.615904,32.739247000000006,52.567804,15.332647000000001,3.962087,167.45916700000004,0.382446,78.09152,1801.167619,49.98062300000001,0.006,8.535331,0.095249,109.482141,0.866375,5.068988999999999,30.016032999999997,20.287016,829.019714,41.216017,59.357085,5.985414
2017-10-01,8.837172,353.897469,76.493269,61.589186999999995,2.7543159999999998,2.592143,9.905318,0.733591,109.80674000000002,7.64658,24.357965,2.703,107.82830799999999,79.873564,19.004989000000002,59.608656999999994,42.99405600000001,53.14078599999999,41.541607000000006,62.234916999999996,39.996975,76.341915,14.735187999999999,8.914695,166.69287500000007,0.405303,71.531955,1582.9879279999998,79.71839899999999,0.0,46.470133,0.138326,128.50208299999997,0.7127680000000001,4.882206,22.354371000000004,12.036122,749.0024739999999,45.507886000000006,60.27027699999999,5.764862999999999
2017-11-01,6.694256000000001,465.41893200000004,57.573046000000005,53.522883000000014,1.364751,6.009402,9.438929,0.6056549999999999,119.82565399999997,9.958382000000002,26.706078,1.223,122.71094599999999,63.023739,35.479763,128.75926699999997,45.308522999999994,51.181582000000006,35.655395000000006,67.95466900000001,32.4477,65.524694,35.577026,6.933652,186.870408,0.44437400000000005,56.441843999999996,1991.1577850000003,255.91749500000003,0.22,57.376386000000004,0.118726,159.57407900000004,0.6214,5.33091,13.181496000000003,38.711391,908.8514540000001,46.670789000000006,91.94164899999998,6.294687
2017-12-01,6.700155,386.43127499999997,50.707615000000004,55.62068800000001,13.674228,4.291353,9.959104,0.500856,120.39351200000002,8.072633000000002,24.663515999999994,2.718,119.01855499999999,60.570641,19.800147000000003,98.62315,44.302428000000006,49.73547399999999,39.515834,68.61162300000001,30.454417,72.619106,27.706307000000002,6.933652,189.44796699999995,0.410387,54.24493700000001,2580.6940219999997,123.82386400000003,0.217,44.43113600000001,0.13158099999999998,140.94563,0.6931,5.382446,17.798129,34.15756,1197.9547730000004,45.54164299999999,62.476587,6.3555399999999995
